58	37
58	15
58	38
58	39
58	17
58	18
58	19
58	100
58	3
58	4
58	7
58	81
58	82
58	60
58	61
58	40
58	85
58	64
58	86
59	27
59	49
59	28
59	29
59	70
59	93
59	71
59	50
59	52
59	96
59	74
59	53
59	97
59	31
59	98
59	10
59	38
59	17
59	39
59	18
59	100
59	3
59	5
59	6
59	7
59	8
59	80
59	60
59	82
59	83
59	62
59	41
59	85
59	20
59	42
59	86
59	43
59	65
59	21
6	90
6	92
6	81
6	71
6	82
6	94
6	40
6	62
6	96
6	74
6	63
6	41
6	42
6	64
6	20
6	53
6	75
6	32
6	43
6	98
6	87
60	82
60	61
60	50
60	72
60	94
60	40
60	73
60	95
60	51
60	84
60	41
60	85
60	63
60	30
60	42
60	64
60	75
60	86
60	20
60	32
60	65
60	76
60	87
60	43
61	83
61	95
61	73
61	40
61	52
61	74
61	85
61	41
61	86
61	20
61	75
61	10
61	76
61	98
61	54
62	95
62	84
62	73
62	52
62	85
62	96
62	63
62	75
62	64
62	20
62	76
62	98
62	54
62	21
62	43
63	45
63	46
63	18
63	4
63	92
63	64
63	97
63	53
63	86
63	76
63	65
63	10
63	98
64	97
64	86
64	76
64	87
64	98
64	10
66	88
66	45
66	89
66	47
66	48
66	91
66	50
66	95
66	52
66	96
66	53
66	98
66	99
66	55
66	56
66	57
66	59
66	16
66	17
66	18
66	3
66	4
66	5
66	6
66	61
66	62
66	20
66	64
66	21
66	67
66	23
66	68
66	24
66	25
66	69
66	26
66	27
66	29
66	70
66	71
66	72
66	74
66	31
66	75
66	32
66	76
66	77
66	34
66	78
66	79
66	36
66	38
66	39
66	80
66	40
66	86
66	42
66	43
67	89
67	47
67	48
67	49
67	90
67	91
67	92
67	50
67	52
67	53
67	54
67	10
67	98
67	57
67	13
67	14
67	58
67	15
67	59
67	17
67	1
67	2
67	3
67	4
67	7
67	8
67	9
67	60
67	20
67	64
67	21
67	25
67	27
67	71
67	72
67	74
67	75
67	31
67	32
67	76
67	33
67	78
67	35
67	79
67	37
67	38
67	100
67	80
67	81
67	82
67	85
67	41
67	42
67	86
67	87
68	69
68	47
68	25
68	49
68	28
68	90
68	91
68	70
68	71
68	50
68	95
68	52
68	96
68	74
68	53
68	54
68	76
68	33
68	77
68	14
68	58
68	59
68	16
68	17
68	18
68	3
68	4
68	5
68	9
68	61
68	40
68	62
68	41
68	85
68	42
69	48
69	49
69	90
69	91
69	50
69	51
69	96
69	52
69	97
69	54
69	10
69	14
69	59
69	15
69	16
69	18
69	19
69	2
69	3
69	4
69	5
69	6
69	7
69	61
69	62
69	63
69	20
69	64
69	65
69	29
69	70
69	71
69	72
69	73
69	74
69	30
69	75
69	31
69	32
69	76
69	33
69	77
69	35
69	38
69	39
69	84
69	41
69	85
69	86
69	42
69	87
7	90
7	91
7	9
7	81
7	82
7	60
7	84
7	74
7	52
7	20
7	64
7	42
7	53
7	21
7	87
7	54
70	92
70	71
70	50
70	72
70	51
70	52
70	96
70	74
70	97
70	75
70	54
70	98
70	76
70	10
70	32
70	33
70	77
70	34
70	35
70	36
70	15
70	59
70	16
70	39
70	19
70	80
70	9
70	60
70	61
70	83
70	62
70	86
70	87
70	43
71	93
71	50
71	94
71	73
71	51
71	96
71	52
71	31
71	53
71	76
71	54
71	10
71	77
71	11
71	35
71	36
71	16
71	38
71	18
71	19
71	1
71	2
71	6
71	8
71	9
71	81
71	82
71	61
71	40
71	41
71	85
71	63
71	20
71	64
71	42
71	86
71	21
71	65
72	73
72	95
72	51
72	52
72	96
72	30
72	97
72	53
72	75
72	10
72	32
72	98
72	33
72	99
72	55
72	12
72	79
72	59
72	17
72	4
72	5
72	8
72	60
72	62
72	40
72	63
72	85
72	41
72	64
72	42
72	86
72	87
72	21
73	74
73	30
73	96
73	53
73	75
73	76
73	10
73	98
73	77
73	99
73	58
73	14
73	59
73	39
73	17
73	1
73	4
73	6
73	60
73	61
73	83
73	84
73	41
73	85
73	20
73	86
73	21
73	65
74	33
74	55
74	12
74	13
74	35
74	59
74	39
74	17
74	8
74	61
74	83
74	96
74	64
74	86
74	97
74	76
74	98
74	10
74	32
74	21
74	54
75	79
75	6
75	97
75	20
75	87
75	21
75	32
75	54
75	76
76	45
76	46
76	92
76	98
76	33
76	77
76	12
76	34
76	56
76	79
76	14
76	59
76	39
76	18
76	19
76	1
76	4
76	7
76	8
76	80
76	60
76	82
76	61
76	62
76	40
76	84
76	85
76	41
76	64
76	86
76	21
77	67
77	89
77	68
77	47
77	69
77	48
77	70
77	95
77	73
77	74
77	97
77	98
77	10
77	34
77	78
77	56
77	35
77	57
77	14
77	58
77	15
77	17
77	18
77	19
77	100
77	1
77	4
77	5
77	6
77	7
77	8
77	80
77	9
77	60
77	61
77	83
77	40
77	84
77	62
77	41
77	86
77	64
77	43
77	87
77	65
78	47
78	25
78	48
78	49
78	28
78	90
78	91
78	93
78	72
78	73
78	52
78	74
78	97
78	75
78	53
78	32
78	76
78	98
78	54
78	79
78	35
78	14
78	59
78	37
78	38
78	39
78	17
78	19
78	1
78	2
78	5
78	6
78	81
78	61
78	83
78	40
78	62
78	41
78	63
78	85
78	20
78	64
78	42
78	87
79	25
79	69
79	28
79	70
79	71
79	72
79	51
79	73
79	75
79	31
79	54
79	14
79	59
79	37
79	15
79	38
79	16
79	17
79	5
79	6
79	80
79	81
79	61
79	83
79	62
79	40
79	84
79	64
79	20
79	65
79	87
8	92
8	81
8	82
8	71
8	93
8	72
8	83
8	50
8	62
8	95
8	85
8	30
8	64
8	20
8	53
8	42
8	75
8	87
8	21
8	76
80	60
80	72
80	62
80	73
80	30
80	20
80	98
81	82
81	60
81	71
81	93
81	62
81	95
81	84
81	51
81	40
81	73
81	74
81	41
81	63
81	96
81	75
81	20
81	86
81	53
81	76
81	65
81	87
81	21
82	93
82	72
82	61
82	84
82	40
82	95
82	51
82	62
82	74
82	41
82	86
82	20
82	53
82	42
82	97
82	75
82	54
82	65
82	21
82	43
82	87
82	10
83	94
83	73
83	95
83	62
83	84
83	42
83	75
83	97
83	53
83	64
83	20
83	86
83	21
83	98
83	65
83	43
84	85
84	74
84	52
84	41
84	20
84	64
84	65
84	43
84	21
85	42
85	86
85	31
85	97
85	65
85	87
85	32
85	76
85	21
85	54
86	97
86	10
86	21
87	98
88	89
88	46
88	47
88	48
88	49
88	90
88	91
88	92
88	93
88	94
88	95
88	52
88	53
88	97
88	98
88	99
88	56
88	12
88	13
88	58
88	59
88	16
88	18
88	19
88	2
88	4
88	8
88	9
88	61
88	63
88	64
88	65
88	21
88	67
88	23
88	24
88	25
88	26
88	27
88	28
88	29
88	70
88	71
88	72
88	73
88	74
88	30
88	31
88	75
88	32
88	78
88	35
88	39
88	80
88	81
88	82
88	40
88	41
88	85
88	42
88	86
88	43
89	90
89	93
89	94
89	50
89	52
89	97
89	98
89	54
89	55
89	99
89	13
89	57
89	58
89	14
89	15
89	59
89	16
89	17
89	18
89	3
89	5
89	6
89	7
89	8
89	60
89	61
89	62
89	20
89	21
89	68
89	25
89	27
89	28
89	71
89	72
89	73
89	74
89	30
89	75
89	32
89	76
89	34
89	35
89	37
89	39
89	100
89	80
89	81
89	82
89	40
89	84
89	85
89	41
89	42
89	86
89	43
89	87
9	92
9	60
9	71
9	50
9	83
9	95
9	73
9	84
9	74
9	41
9	30
9	64
9	10
90	91
90	70
90	93
90	72
90	95
90	73
90	51
90	74
90	30
90	75
90	53
90	31
90	97
90	10
90	54
90	33
90	77
90	13
90	57
90	58
90	37
90	1
90	8
90	61
90	83
90	84
90	40
90	62
90	85
90	41
90	63
90	42
90	20
90	64
90	87
91	92
91	71
91	50
91	94
91	73
91	52
91	96
91	74
91	97
91	31
91	76
91	32
91	54
91	10
91	33
91	11
91	56
91	58
91	1
91	2
91	5
91	6
91	9
91	82
91	62
91	40
91	63
91	41
91	64
91	20
91	42
91	87
91	65
92	45
92	46
92	93
92	72
92	94
92	50
92	51
92	52
92	74
92	31
92	97
92	75
92	98
92	76
92	33
92	77
92	99
92	78
92	56
92	14
92	38
92	17
92	7
92	60
92	83
92	40
92	84
92	20
92	42
92	64
92	65
92	21
92	87
92	43
93	55
93	78
93	79
93	94
93	40
93	73
93	84
93	51
93	95
93	74
93	63
93	20
93	53
93	75
93	86
93	31
93	97
93	64
93	32
93	87
93	54
94	99
94	79
94	36
94	15
94	18
94	4
94	6
94	60
94	95
94	41
94	63
94	96
94	20
94	97
94	86
94	32
94	76
94	54
94	98
95	77
95	19
95	5
95	52
95	41
95	96
95	42
95	64
95	20
95	75
95	86
95	31
95	76
95	21
95	87
96	31
96	53
96	32
96	10
96	55
96	34
96	57
96	79
96	36
96	14
96	59
96	38
96	16
96	19
96	100
96	4
96	5
96	6
96	7
96	60
96	85
96	42
96	64
96	20
96	86
96	43
96	21
97	77
97	33
97	13
97	35
97	57
97	36
97	4
97	7
97	81
97	41
97	20
97	64
97	21
97	54
97	32
97	87
97	98
98	55
98	45
98	46
98	4
98	18
98	92
98	41
98	42
99	45
99	89
99	46
99	90
99	91
99	94
99	50
99	95
99	52
99	96
99	53
99	98
99	54
99	12
99	57
99	17
99	19
99	1
99	3
99	5
99	6
99	60
99	61
99	64
99	20
99	23
99	68
99	25
99	69
99	26
99	27
99	29
99	71
99	73
99	31
99	76
99	78
99	34
99	35
99	79
99	37
99	100
99	82
99	40
99	84
99	41
99	86
99	43
99	87
