/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.85_pruning_0.25.dat
  lfkNMI:	0.61651
  NMI<Sum>:	0.68797
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_1.0_pruning_0.95.dat
NMI<Max>:	0.606421
Other measures:
  lfkNMI:	0.589848
  NMI<Sum>:	0.650272
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.0_pruning_1.0.dat
NMI<Max>:	0.611212
Other measures:
  lfkNMI:	0.580075
  NMI<Sum>:	0.644987
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.4_pruning_0.5.dat
NMI<Max>:	0.648576
Other measures:
  lfkNMI:	0.615842
  NMI<Sum>:	0.685855
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.75_pruning_0.5.dat
NMI<Max>:	0.625113
Other measures:
  lfkNMI:	0.602264
  NMI<Sum>:	0.665498
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.9_pruning_0.15.dat
NMI<Max>:	0.615263
Other measures:
  lfkNMI:	0.596276
  NMI<Sum>:	0.657219
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.4_pruning_0.1.dat
NMI<Max>:	0.648576
Other measures:
  lfkNMI:	0.615842
  NMI<Sum>:	0.685855
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.45_pruning_0.0.dat
NMI<Max>:	0.647249
Other measures:
  lfkNMI:	0.615353
  NMI<Sum>:	0.684743
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.6_pruning_1.0.dat
NMI<Max>:	0.617726
Other measures:
  lfkNMI:	0.595897
  NMI<Sum>:	0.659669
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.1_pruning_0.7.dat
NMI<Max>:	0.648051
Other measures:
  lfkNMI:	0.609394
  NMI<Sum>:	0.680885
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.3_pruning_0.6.dat
NMI<Max>:	0.65169
Other measures:
  lfkNMI:	0.616533
  NMI<Sum>:	0.688035
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_1.0_pruning_0.3.dat
NMI<Max>:	0.606421
Other measures:
  lfkNMI:	0.589848
  NMI<Sum>:	0.650272
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.05_pruning_0.65.dat
NMI<Max>:	0.368828
Other measures:
  lfkNMI:	0.378786
  NMI<Sum>:	0.412553
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.4_pruning_0.8.dat
NMI<Max>:	0.648426
Other measures:
  lfkNMI:	0.61577
  NMI<Sum>:	0.685719
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.7_pruning_0.0.dat
NMI<Max>:	0.629669
Other measures:
  lfkNMI:	0.60455
  NMI<Sum>:	0.669376
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.95_pruning_1.0.dat
NMI<Max>:	0.606815
Other measures:
  lfkNMI:	0.59001
  NMI<Sum>:	0.650524
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.85_pruning_0.6.dat
NMI<Max>:	0.618348
Other measures:
  lfkNMI:	0.598317
  NMI<Sum>:	0.659888
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.9_pruning_0.8.dat
NMI<Max>:	0.615263
Other measures:
  lfkNMI:	0.596276
  NMI<Sum>:	0.657219
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.6_pruning_0.05.dat
NMI<Max>:	0.637082
Other measures:
  lfkNMI:	0.608794
  NMI<Sum>:	0.675752
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.8_pruning_0.15.dat
NMI<Max>:	0.621825
Other measures:
  lfkNMI:	0.600176
  NMI<Sum>:	0.662787
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.6_pruning_0.45.dat
NMI<Max>:	0.636959
Other measures:
  lfkNMI:	0.608744
  NMI<Sum>:	0.675644
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.25_pruning_0.6.dat
NMI<Max>:	0.651205
Other measures:
  lfkNMI:	0.615361
  NMI<Sum>:	0.686905
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.85_pruning_0.7.dat
NMI<Max>:	0.618348
Other measures:
  lfkNMI:	0.598317
  NMI<Sum>:	0.659888
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.1_pruning_0.45.dat
NMI<Max>:	0.496922
Other measures:
  lfkNMI:	0.475639
  NMI<Sum>:	0.521032
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.9_pruning_0.75.dat
NMI<Max>:	0.615263
Other measures:
  lfkNMI:	0.596276
  NMI<Sum>:	0.657219
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.3_pruning_0.5.dat
NMI<Max>:	0.651659
Other measures:
  lfkNMI:	0.616444
  NMI<Sum>:	0.687927
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.2_pruning_1.0.dat
NMI<Max>:	0.621628
Other measures:
  lfkNMI:	0.596991
  NMI<Sum>:	0.662649
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.5_pruning_0.85.dat
NMI<Max>:	0.642927
Other measures:
  lfkNMI:	0.612056
  NMI<Sum>:	0.680617
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_1.0_pruning_0.85.dat
NMI<Max>:	0.606421
Other measures:
  lfkNMI:	0.589848
  NMI<Sum>:	0.650272
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.7_pruning_0.3.dat
NMI<Max>:	0.629493
Other measures:
  lfkNMI:	0.604467
  NMI<Sum>:	0.669211
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.4_pruning_0.3.dat
NMI<Max>:	0.648576
Other measures:
  lfkNMI:	0.615842
  NMI<Sum>:	0.685855
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.05_pruning_0.75.dat
NMI<Max>:	0.64407
Other measures:
  lfkNMI:	0.60326
  NMI<Sum>:	0.674143
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.95_pruning_0.5.dat
NMI<Max>:	0.612546
Other measures:
  lfkNMI:	0.594892
  NMI<Sum>:	0.655029
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.3_pruning_0.35.dat
NMI<Max>:	0.651641
Other measures:
  lfkNMI:	0.616363
  NMI<Sum>:	0.687877
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.6_pruning_0.5.dat
NMI<Max>:	0.636959
Other measures:
  lfkNMI:	0.608744
  NMI<Sum>:	0.675644
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.9_pruning_0.95.dat
NMI<Max>:	0.615425
Other measures:
  lfkNMI:	0.596565
  NMI<Sum>:	0.657361
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.65_pruning_0.15.dat
NMI<Max>:	0.634009
Other measures:
  lfkNMI:	0.607181
  NMI<Sum>:	0.673175
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.6_pruning_0.6.dat
NMI<Max>:	0.636891
Other measures:
  lfkNMI:	0.608701
  NMI<Sum>:	0.675593
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.2_pruning_0.9.dat
NMI<Max>:	0.65199
Other measures:
  lfkNMI:	0.616103
  NMI<Sum>:	0.68796
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.55_pruning_0.0.dat
NMI<Max>:	0.641193
Other measures:
  lfkNMI:	0.611036
  NMI<Sum>:	0.679209
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.25_pruning_0.05.dat
NMI<Max>:	0.651152
Other measures:
  lfkNMI:	0.615238
  NMI<Sum>:	0.68675
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.75_pruning_0.7.dat
NMI<Max>:	0.625113
Other measures:
  lfkNMI:	0.602264
  NMI<Sum>:	0.665498
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.6_pruning_0.95.dat
NMI<Max>:	0.637379
Other measures:
  lfkNMI:	0.60918
  NMI<Sum>:	0.676015
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.0_pruning_0.7.dat
NMI<Max>:	0.0827733
Other measures:
  lfkNMI:	0.0828789
  NMI<Sum>:	0.110776
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.7_pruning_0.4.dat
NMI<Max>:	0.629493
Other measures:
  lfkNMI:	0.604467
  NMI<Sum>:	0.669211
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.45_pruning_0.9.dat
NMI<Max>:	0.644495
Other measures:
  lfkNMI:	0.612629
  NMI<Sum>:	0.681831
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.25_pruning_0.1.dat
NMI<Max>:	0.651152
Other measures:
  lfkNMI:	0.615238
  NMI<Sum>:	0.68675
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.85_pruning_0.8.dat
NMI<Max>:	0.618348
Other measures:
  lfkNMI:	0.598317
  NMI<Sum>:	0.659888
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_1.0_pruning_0.0.dat
NMI<Max>:	0.606421
Other measures:
  lfkNMI:	0.589848
  NMI<Sum>:	0.650272
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.1_pruning_0.6.dat
NMI<Max>:	0.622276
Other measures:
  lfkNMI:	0.567702
  NMI<Sum>:	0.637528
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.5_pruning_0.4.dat
NMI<Max>:	0.642765
Other measures:
  lfkNMI:	0.611767
  NMI<Sum>:	0.680478
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.6_pruning_0.85.dat
NMI<Max>:	0.637235
Other measures:
  lfkNMI:	0.609075
  NMI<Sum>:	0.675865
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.75_pruning_0.75.dat
NMI<Max>:	0.625249
Other measures:
  lfkNMI:	0.602361
  NMI<Sum>:	0.665622
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_1.0_pruning_0.05.dat
NMI<Max>:	0.606421
Other measures:
  lfkNMI:	0.589848
  NMI<Sum>:	0.650272
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.6_pruning_0.1.dat
NMI<Max>:	0.637082
Other measures:
  lfkNMI:	0.608794
  NMI<Sum>:	0.675752
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.2_pruning_0.35.dat
NMI<Max>:	0.649296
Other measures:
  lfkNMI:	0.60955
  NMI<Sum>:	0.682085
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.7_pruning_0.35.dat
NMI<Max>:	0.629493
Other measures:
  lfkNMI:	0.604467
  NMI<Sum>:	0.669211
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.3_pruning_0.2.dat
NMI<Max>:	0.651641
Other measures:
  lfkNMI:	0.616363
  NMI<Sum>:	0.687877
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.95_pruning_0.45.dat
NMI<Max>:	0.612546
Other measures:
  lfkNMI:	0.594892
  NMI<Sum>:	0.655029
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_1.0_pruning_0.4.dat
NMI<Max>:	0.606421
Other measures:
  lfkNMI:	0.589848
  NMI<Sum>:	0.650272
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.65_pruning_0.0.dat
NMI<Max>:	0.634321
Other measures:
  lfkNMI:	0.60741
  NMI<Sum>:	0.673456
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.15_pruning_0.0.dat
NMI<Max>:	0.642818
Other measures:
  lfkNMI:	0.599476
  NMI<Sum>:	0.671876
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.8_pruning_0.95.dat
NMI<Max>:	0.621986
Other measures:
  lfkNMI:	0.600466
  NMI<Sum>:	0.662929
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.15_pruning_0.9.dat
NMI<Max>:	0.651347
Other measures:
  lfkNMI:	0.614778
  NMI<Sum>:	0.686666
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.45_pruning_0.8.dat
NMI<Max>:	0.644495
Other measures:
  lfkNMI:	0.612629
  NMI<Sum>:	0.681831
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.8_pruning_0.4.dat
NMI<Max>:	0.621825
Other measures:
  lfkNMI:	0.600176
  NMI<Sum>:	0.662787
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_1.0_pruning_0.1.dat
NMI<Max>:	0.606421
Other measures:
  lfkNMI:	0.589848
  NMI<Sum>:	0.650272
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.7_pruning_0.25.dat
NMI<Max>:	0.629493
Other measures:
  lfkNMI:	0.604467
  NMI<Sum>:	0.669211
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.05_pruning_0.9.dat
NMI<Max>:	0.644839
Other measures:
  lfkNMI:	0.604343
  NMI<Sum>:	0.675517
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.55_pruning_0.35.dat
NMI<Max>:	0.641038
Other measures:
  lfkNMI:	0.610932
  NMI<Sum>:	0.679097
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.0_pruning_0.2.dat
NMI<Max>:	0
Other measures:
  lfkNMI:	0
  NMI<Sum>:	0
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.55_pruning_0.1.dat
NMI<Max>:	0.641038
Other measures:
  lfkNMI:	0.610932
  NMI<Sum>:	0.679097
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.9_pruning_0.0.dat
NMI<Max>:	0.615263
Other measures:
  lfkNMI:	0.596276
  NMI<Sum>:	0.657219
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.2_pruning_0.5.dat
NMI<Max>:	0.649557
Other measures:
  lfkNMI:	0.61107
  NMI<Sum>:	0.682974
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.4_pruning_0.15.dat
NMI<Max>:	0.648576
Other measures:
  lfkNMI:	0.615842
  NMI<Sum>:	0.685855
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.55_pruning_0.45.dat
NMI<Max>:	0.641091
Other measures:
  lfkNMI:	0.611016
  NMI<Sum>:	0.679148
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.05_pruning_0.45.dat
NMI<Max>:	0.0051338
Other measures:
  lfkNMI:	0.0119378
  NMI<Sum>:	0.0080143
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.3_pruning_0.8.dat
NMI<Max>:	0.651968
Other measures:
  lfkNMI:	0.617345
  NMI<Sum>:	0.688589
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.95_pruning_0.7.dat
NMI<Max>:	0.612546
Other measures:
  lfkNMI:	0.594892
  NMI<Sum>:	0.655029
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.2_pruning_0.1.dat
NMI<Max>:	0.649602
Other measures:
  lfkNMI:	0.610321
  NMI<Sum>:	0.682979
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.05_pruning_0.15.dat
NMI<Max>:	0.00658962
Other measures:
  lfkNMI:	0.020665
  NMI<Sum>:	0.0110359
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.0_pruning_0.3.dat
NMI<Max>:	0
Other measures:
  lfkNMI:	0
  NMI<Sum>:	0
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.35_pruning_0.2.dat
NMI<Max>:	0.650409
Other measures:
  lfkNMI:	0.61647
  NMI<Sum>:	0.687253
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.3_pruning_0.25.dat
NMI<Max>:	0.651641
Other measures:
  lfkNMI:	0.616363
  NMI<Sum>:	0.687877
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.2_pruning_0.45.dat
NMI<Max>:	0.649816
Other measures:
  lfkNMI:	0.611606
  NMI<Sum>:	0.683403
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.9_pruning_0.5.dat
NMI<Max>:	0.615263
Other measures:
  lfkNMI:	0.596276
  NMI<Sum>:	0.657219
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.75_pruning_0.6.dat
NMI<Max>:	0.625113
Other measures:
  lfkNMI:	0.602264
  NMI<Sum>:	0.665498
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.25_pruning_0.45.dat
NMI<Max>:	0.651152
Other measures:
  lfkNMI:	0.615238
  NMI<Sum>:	0.68675
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.8_pruning_0.1.dat
NMI<Max>:	0.621825
Other measures:
  lfkNMI:	0.600176
  NMI<Sum>:	0.662787
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.9_pruning_0.25.dat
NMI<Max>:	0.615263
Other measures:
  lfkNMI:	0.596276
  NMI<Sum>:	0.657219
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.95_pruning_0.8.dat
NMI<Max>:	0.612546
Other measures:
  lfkNMI:	0.594892
  NMI<Sum>:	0.655029
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.8_pruning_0.6.dat
NMI<Max>:	0.621825
Other measures:
  lfkNMI:	0.600176
  NMI<Sum>:	0.662787
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.25_pruning_0.65.dat
NMI<Max>:	0.651205
Other measures:
  lfkNMI:	0.615361
  NMI<Sum>:	0.686905
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.05_pruning_0.05.dat
NMI<Max>:	0.00654115
Other measures:
  lfkNMI:	0.0207209
  NMI<Sum>:	0.010925
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.25_pruning_0.75.dat
NMI<Max>:	0.651903
Other measures:
  lfkNMI:	0.616973
  NMI<Sum>:	0.688282
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.8_pruning_0.8.dat
NMI<Max>:	0.621825
Other measures:
  lfkNMI:	0.600176
  NMI<Sum>:	0.662787
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.7_pruning_0.05.dat
NMI<Max>:	0.629669
Other measures:
  lfkNMI:	0.60455
  NMI<Sum>:	0.669376
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_1.0_pruning_0.6.dat
NMI<Max>:	0.606421
Other measures:
  lfkNMI:	0.589848
  NMI<Sum>:	0.650272
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.2_pruning_0.4.dat
NMI<Max>:	0.649575
Other measures:
  lfkNMI:	0.610767
  NMI<Sum>:	0.682638
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.15_pruning_0.35.dat
NMI<Max>:	0.624072
Other measures:
  lfkNMI:	0.57975
  NMI<Sum>:	0.647313
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.65_pruning_0.5.dat
NMI<Max>:	0.633893
Other measures:
  lfkNMI:	0.607133
  NMI<Sum>:	0.673073
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_1.0_pruning_0.8.dat
NMI<Max>:	0.606421
Other measures:
  lfkNMI:	0.589848
  NMI<Sum>:	0.650272
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.2_pruning_0.6.dat
NMI<Max>:	0.650473
Other measures:
  lfkNMI:	0.612744
  NMI<Sum>:	0.685062
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.05_pruning_0.7.dat
NMI<Max>:	0.591992
Other measures:
  lfkNMI:	0.540437
  NMI<Sum>:	0.597884
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.3_pruning_0.4.dat
NMI<Max>:	0.651659
Other measures:
  lfkNMI:	0.616444
  NMI<Sum>:	0.687927
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.5_pruning_0.0.dat
NMI<Max>:	0.642641
Other measures:
  lfkNMI:	0.611715
  NMI<Sum>:	0.680368
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.85_pruning_0.1.dat
NMI<Max>:	0.618348
Other measures:
  lfkNMI:	0.598317
  NMI<Sum>:	0.659888
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.8_pruning_0.3.dat
NMI<Max>:	0.621825
Other measures:
  lfkNMI:	0.600176
  NMI<Sum>:	0.662787
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.5_pruning_0.9.dat
NMI<Max>:	0.642927
Other measures:
  lfkNMI:	0.612056
  NMI<Sum>:	0.680617
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.45_pruning_0.4.dat
NMI<Max>:	0.644495
Other measures:
  lfkNMI:	0.612629
  NMI<Sum>:	0.681831
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.35_pruning_0.5.dat
NMI<Max>:	0.650409
Other measures:
  lfkNMI:	0.61647
  NMI<Sum>:	0.687253
/home/rk2tcpl/benchmarkDataSet/special2/network_spliter_100_algo_louvain_final_bf_0.65_pruning_0.05.dat
NMI<Max>:	0.634009
Other measures:
  lfkNMI:	0.607181
