/home/jung/benchmarkDataSet/AI-1/[AI-1-3]N_10000._degree._20._maxdegree._200._mu._0.1._on._1000._om._5._minc._20._maxc._150/fastClique.dat
Datum:	L2norm:725.684
NMI<Max>:	0.473687
Other measures:
  lfkNMI:	0.607072
  NMI<Sum>:	0.581119
/home/jung/benchmarkDataSet/AI-1/[AI-1-3]N_10000._degree._20._maxdegree._200._mu._0.1._on._1000._om._8._minc._20._maxc._150/SLPAw_network_run1_r0.05_v3_T100.icpm
Datum:	Omega:0.564805
Datum:	L2norm:701.019
NMI<Max>:	0.512131
Other measures:
  lfkNMI:	0.632712
  NMI<Sum>:	0.613012
/home/jung/benchmarkDataSet/AI-1/[AI-1-3]N_10000._degree._20._maxdegree._200._mu._0.1._on._1000._om._8._minc._20._maxc._150/SLPAw_network_run1_r0.01_v3_T100.icpm
Datum:	Omega:0.612949
Datum:	L2norm:679.72
NMI<Max>:	0.552216
Other measures:
  lfkNMI:	0.63037
  NMI<Sum>:	0.636745
/home/jung/benchmarkDataSet/AI-1/[AI-1-3]N_10000._degree._20._maxdegree._200._mu._0.1._on._1000._om._8._minc._20._maxc._150/SLPAw_network_run1_r0.4_v3_T100.icpm
Datum:	Omega:0.511786
Datum:	L2norm:724.891
NMI<Max>:	0.474645
Other measures:
  lfkNMI:	0.607366
  NMI<Sum>:	0.581726
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/fastClique.dat
Datum:	Omega:0.000416349
Datum:	L2norm:6882.69
NMI<Max>:	0.012971
Other measures:
  lfkNMI:	0.239632
  NMI<Sum>:	0.0253489
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/clusters-network.dat_copra.dat
Datum:	Omega:0.631809
Datum:	L2norm:857.691
NMI<Max>:	0.558286
Other measures:
  lfkNMI:	0.439507
  NMI<Sum>:	0.644599
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/gce.dat
Datum:	Omega:0.428779
Datum:	L2norm:995.41
NMI<Max>:	0.472191
Other measures:
  lfkNMI:	0.640807
  NMI<Sum>:	0.583963
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/linkpartitioning.dat
Datum:	Omega:0.401416
Datum:	L2norm:1250.64
NMI<Max>:	0.0623807
Other measures:
  lfkNMI:	0.245022
  NMI<Sum>:	0.110637
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/demon.dat
Datum:	Omega:0.0118927
Datum:	L2norm:9217.52
NMI<Max>:	0.129954
Other measures:
  lfkNMI:	0.316097
  NMI<Sum>:	0.18579
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/SLPAw_network_run1_r0.15_v3_T100.icpm
Datum:	Omega:0.628994
Datum:	L2norm:860.491
NMI<Max>:	0.567509
Other measures:
  lfkNMI:	0.648779
  NMI<Sum>:	0.665872
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/SLPAw_network_run1_r0.35_v3_T100.icpm
Datum:	Omega:0.59074
Datum:	L2norm:890.653
NMI<Max>:	0.540349
Other measures:
  lfkNMI:	0.633271
  NMI<Sum>:	0.643939
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/SLPAw_network_run1_r0.2_v3_T100.icpm
Datum:	Omega:0.612963
Datum:	L2norm:873.589
NMI<Max>:	0.556455
Other measures:
  lfkNMI:	0.642808
  NMI<Sum>:	0.656954
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/SLPAw_network_run1_r0.3_v3_T100.icpm
Datum:	Omega:0.597161
Datum:	L2norm:885.727
NMI<Max>:	0.54492
Other measures:
  lfkNMI:	0.635963
  NMI<Sum>:	0.647689
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/SLPAw_network_run1_r0.45_v3_T100.icpm
Datum:	Omega:0.582109
Datum:	L2norm:897.202
NMI<Max>:	0.53505
Other measures:
  lfkNMI:	0.630709
  NMI<Sum>:	0.639619
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/SLPAw_network_run1_r0.1_v3_T100.icpm
Datum:	Omega:0.660421
Datum:	L2norm:833.214
NMI<Max>:	0.591699
Other measures:
  lfkNMI:	0.665378
  NMI<Sum>:	0.685593
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/SLPAw_network_run1_r0.25_v3_T100.icpm
Datum:	Omega:0.603162
Datum:	L2norm:881.173
NMI<Max>:	0.549445
Other measures:
  lfkNMI:	0.638804
  NMI<Sum>:	0.651279
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/SLPAw_network_run1_r0.5_v3_T100.icpm
Datum:	Omega:0.580786
Datum:	L2norm:898.178
NMI<Max>:	0.534238
Other measures:
  lfkNMI:	0.630231
  NMI<Sum>:	0.638949
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/SLPAw_network_run1_r0.05_v3_T100.icpm
Datum:	Omega:0.717795
Datum:	L2norm:776.899
NMI<Max>:	0.638258
Other measures:
  lfkNMI:	0.694618
  NMI<Sum>:	0.721758
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/SLPAw_network_run1_r0.01_v3_T100.icpm
Datum:	Omega:0.792676
Datum:	L2norm:693.44
NMI<Max>:	0.716143
Other measures:
  lfkNMI:	0.689191
  NMI<Sum>:	0.765361
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._300/SLPAw_network_run1_r0.4_v3_T100.icpm
Datum:	Omega:0.585793
Datum:	L2norm:894.322
NMI<Max>:	0.537645
Other measures:
  lfkNMI:	0.632275
  NMI<Sum>:	0.641874
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/fastClique.dat
Datum:	Omega:0.000101029
Datum:	L2norm:6919.13
NMI<Max>:	0.00792802
Other measures:
  lfkNMI:	0.12281
  NMI<Sum>:	0.0155764
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/clusters-network.dat_copra.dat
Datum:	Omega:0.369268
Datum:	L2norm:891.45
NMI<Max>:	0.218452
Other measures:
  lfkNMI:	0.132237
  NMI<Sum>:	0.285138
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/gce.dat
Datum:	Omega:0.4888
Datum:	L2norm:912.757
NMI<Max>:	0.474997
Other measures:
  lfkNMI:	0.525125
  NMI<Sum>:	0.515782
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/linkpartitioning.dat
Datum:	Omega:0.257747
Datum:	L2norm:1186.83
NMI<Max>:	0.0269238
Other measures:
  lfkNMI:	0.110105
  NMI<Sum>:	0.0474609
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/demon.dat
Datum:	Omega:0.0303451
Datum:	L2norm:6330.28
NMI<Max>:	0.0953167
Other measures:
  lfkNMI:	0.231381
  NMI<Sum>:	0.134452
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.15_v3_T100.icpm
Datum:	Omega:0.375533
Datum:	L2norm:942.039
NMI<Max>:	0.23776
Other measures:
  lfkNMI:	0.288354
  NMI<Sum>:	0.312166
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.35_v3_T100.icpm
Datum:	Omega:0.350704
Datum:	L2norm:929.161
NMI<Max>:	0.203848
Other measures:
  lfkNMI:	0.242591
  NMI<Sum>:	0.27483
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.2_v3_T100.icpm
Datum:	Omega:0.367581
Datum:	L2norm:935.068
NMI<Max>:	0.223846
Other measures:
  lfkNMI:	0.267807
  NMI<Sum>:	0.296845
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.3_v3_T100.icpm
Datum:	Omega:0.354819
Datum:	L2norm:930.496
NMI<Max>:	0.208315
Other measures:
  lfkNMI:	0.249251
  NMI<Sum>:	0.279724
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.45_v3_T100.icpm
Datum:	Omega:0.343156
Datum:	L2norm:928.556
NMI<Max>:	0.196226
Other measures:
  lfkNMI:	0.238673
  NMI<Sum>:	0.266213
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.1_v3_T100.icpm
Datum:	Omega:0.391301
Datum:	L2norm:951.3
NMI<Max>:	0.259191
Other measures:
  lfkNMI:	0.316604
  NMI<Sum>:	0.33439
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.25_v3_T100.icpm
Datum:	Omega:0.359157
Datum:	L2norm:933.113
NMI<Max>:	0.216598
Other measures:
  lfkNMI:	0.260514
  NMI<Sum>:	0.289371
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.5_v3_T100.icpm
Datum:	Omega:0.34133
Datum:	L2norm:928.776
NMI<Max>:	0.195426
Other measures:
  lfkNMI:	0.238339
  NMI<Sum>:	0.265409
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.05_v3_T100.icpm
Datum:	Omega:0.421256
Datum:	L2norm:973.588
NMI<Max>:	0.30237
Other measures:
  lfkNMI:	0.349443
  NMI<Sum>:	0.374847
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.01_v3_T100.icpm
Datum:	Omega:0.42841
Datum:	L2norm:1082.13
NMI<Max>:	0.361327
Other measures:
  lfkNMI:	0.352534
  NMI<Sum>:	0.408891
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._4000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.4_v3_T100.icpm
Datum:	Omega:0.3462
Datum:	L2norm:928.928
NMI<Max>:	0.200643
Other measures:
  lfkNMI:	0.240477
  NMI<Sum>:	0.271539
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/fastClique.dat
Datum:	Omega:0.00103361
Datum:	L2norm:6867.27
NMI<Max>:	0.0241821
Other measures:
  lfkNMI:	0.292076
  NMI<Sum>:	0.046616
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/clusters-network.dat_copra.dat
Datum:	Omega:0.518988
Datum:	L2norm:681.457
NMI<Max>:	0.441207
Other measures:
  lfkNMI:	0.28757
  NMI<Sum>:	0.504135
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/gce.dat
Datum:	Omega:0.540556
Datum:	L2norm:667.187
NMI<Max>:	0.569183
Other measures:
  lfkNMI:	0.715851
  NMI<Sum>:	0.670135
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/linkpartitioning.dat
Datum:	Omega:0.409803
Datum:	L2norm:1098.53
NMI<Max>:	0.0801255
Other measures:
  lfkNMI:	0.246057
  NMI<Sum>:	0.140094
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/demon.dat
Datum:	Omega:0.0271914
Datum:	L2norm:5529.65
NMI<Max>:	0.143362
Other measures:
  lfkNMI:	0.340279
  NMI<Sum>:	0.203355
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.15_v3_T100.icpm
Datum:	Omega:0.59295
Datum:	L2norm:660.176
NMI<Max>:	0.511126
Other measures:
  lfkNMI:	0.616207
  NMI<Sum>:	0.607757
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.35_v3_T100.icpm
Datum:	Omega:0.565894
Datum:	L2norm:671.897
NMI<Max>:	0.486153
Other measures:
  lfkNMI:	0.597212
  NMI<Sum>:	0.585808
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.2_v3_T100.icpm
Datum:	Omega:0.582943
Datum:	L2norm:664.832
NMI<Max>:	0.503781
Other measures:
  lfkNMI:	0.611919
  NMI<Sum>:	0.601979
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.3_v3_T100.icpm
Datum:	Omega:0.570908
Datum:	L2norm:669.692
NMI<Max>:	0.490838
Other measures:
  lfkNMI:	0.601467
  NMI<Sum>:	0.58997
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.45_v3_T100.icpm
Datum:	Omega:0.559946
Datum:	L2norm:674.489
NMI<Max>:	0.481032
Other measures:
  lfkNMI:	0.592414
  NMI<Sum>:	0.58131
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.1_v3_T100.icpm
Datum:	Omega:0.615018
Datum:	L2norm:649.347
NMI<Max>:	0.529538
Other measures:
  lfkNMI:	0.626518
  NMI<Sum>:	0.623251
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.25_v3_T100.icpm
Datum:	Omega:0.575787
Datum:	L2norm:667.954
NMI<Max>:	0.497397
Other measures:
  lfkNMI:	0.607396
  NMI<Sum>:	0.596432
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.5_v3_T100.icpm
Datum:	Omega:0.559011
Datum:	L2norm:674.993
NMI<Max>:	0.48048
Other measures:
  lfkNMI:	0.592091
  NMI<Sum>:	0.580809
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.05_v3_T100.icpm
Datum:	Omega:0.655975
Datum:	L2norm:629.743
NMI<Max>:	0.565261
Other measures:
  lfkNMI:	0.65462
  NMI<Sum>:	0.649514
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.01_v3_T100.icpm
Datum:	Omega:0.693502
Datum:	L2norm:627.124
NMI<Max>:	0.626688
Other measures:
  lfkNMI:	0.666343
  NMI<Sum>:	0.681071
/home/jung/benchmarkDataSet/AI-1/[AI-1-1]N_10000._degree._20._maxdegree._200._mu._0.1._on._2000._om._4._minc._20._maxc._150/SLPAw_network_run1_r0.4_v3_T100.icpm
Datum:	Omega:0.562377
Datum:	L2norm:673.247
NMI<Max>:	0.483761
Other measures:
  lfkNMI:	0.595905
  NMI<Sum>:	0.583976
